Well512a	66	93.83616188527398	159.8367931706193	0.93833718735227	1.59832627031676	89864
Well1024a	66	93.84817854914057	159.8486489987891	0.93844723806756	1.59842760550658	90546
Well19937a	66	93.84262700377958	159.84263739370888	0.93846703426004	1.5984957894794	90811
Well19937c	66	93.81136035499746	159.81123115732942	0.93806580231992	1.59803084174835	91168
Well44497a	66	93.829667278129	159.82966994333435	0.93832721513915	1.59834868759316	92308
Well44497b	66	93.84295852132053	159.84541073958607	0.93844612534946	1.59848222947549	92220
MersenneTwister	66	93.82280322766192	159.8223706531136	0.93822263072245	1.59821445417976	89392
ISAAC	66	93.88258601313396	159.8840317933553	0.93888555389356	1.59894193210384	89976
XoRoShiRo128++	66	93.84170659348466	159.8425316673918	0.93845267785959	1.59848593926003	97855
XoRoShiRo128**	66	93.79908661837487	159.7998294342242	0.93792142530291	1.59787990906401	89751
XoRoShiRo64**	66	93.84759314867418	159.84864773487575	0.93844891978819	1.59844042759706	88420
L32X64Mix	66	93.83246111770481	159.83275791962103	0.9383382532761	1.59835078709657	89575
Drand48	66	93.69754682369269	159.69438091864035	0.93691805005351	1.5968459022601	88312
ThreadLocalRandom	67	98.70528467802177	165.70785081253513	0.98704445505693	1.65706436605088	90062
Random	67	98.68211648565715	165.68221747315934	0.9868327770123	1.65684164538517	89245
SecureRandom	67	98.68522627503138	165.68519414374794	0.98684287245564	1.65683612305271	239494
Well512a	67	98.70246204866555	165.7033948219621	0.98701536494953	1.6570183670319	92058
Well1024a	67	98.68992873287655	165.6909375239484	0.98691763596423	1.65694016134876	92455
Well19937a	67	98.69461703003918	165.69435909514124	0.98691647566875	1.65689371663244	92593
Well19937c	67	98.67159041317242	165.67031822910636	0.98665506949878	1.65660097840447	92693
Well44497a	67	98.72195099499756	165.72274968107033	0.98722847747126	1.65724250924364	94029
Well44497b	67	98.70476087733213	165.7053515046042	0.98702260020875	1.65701147211269	93821
MersenneTwister	67	98.68369291054536	165.68273578403847	0.98685178943981	1.65685226590802	90831
ISAAC	67	98.7306891993587	165.73452453424738	0.9873032476965	1.65733905791162	90620
XoRoShiRo128++	67	98.7064258187202	165.70523786916573	0.98712865047059	1.6571604414111	89008
XoRoShiRo128**	67	98.708247041982	165.70854882424794	0.9870900684382	1.6570981651974	89117
XoRoShiRo64**	67	98.67121006314339	165.6710239888151	0.98669001545416	1.65667313276984	89988
L32X64Mix	67	98.69933345031497	165.6989547446588	0.98695431893203	1.65692401701317	91076
Drand48	67	98.73768757216673	165.73936850283138	0.9874079770074	1.65744582600887	88782
ThreadLocalRandom	68	103.91679279865285	171.91728371950143	1.03921617665115	1.7192525919656	91103
Random	68	103.90829212861313	171.9079347223046	1.0391230291221	1.71914566495025	90965
SecureRandom	68	103.87995094193423	171.88016045433932	1.03878647053769	1.71877999983704	241370
Well512a	68	103.83465592752304	171.83482318178764	1.03820212422282	1.7181091414873	89598
Well1024a	68	103.9206434822154	171.92154663914843	1.03923514681215	1.71926286904141	93283
Well19937a	68	103.87027511698021	171.8698565448026	1.03866328440249	1.71863322698677	91540
Well19937c	68	103.8607462880068	171.85886637900245	1.03855824388506	1.71850719203174	91557
Well44497a	68	103.88227407735738	171.87982376191368	1.0388146229432	1.71878474177414	95802
Well44497b	68	103.90588060186153	171.90627385860125	1.03907791859193	1.71909431818974	92589
MersenneTwister	68	103.88342571643878	171.8860420796276	1.03879964395563	1.71880312822262	89748
ISAAC	68	103.89675345330463	171.8989353457844	1.03894263075486	1.71894809392317	90330
XoRoShiRo128++	68	103.91104597008339	171.9097275112935	1.03911680299344	1.71910766634955	89276
XoRoShiRo128**	68	103.8538115862282	171.85099567257922	1.03852757338517	1.71849247933086	88877
XoRoShiRo64**	68	103.89544444943012	171.89579271643473	1.03893458124083	1.71892502753199	88732
L32X64Mix	68	103.84742488731781	171.84788214240797	1.03842187054188	1.71839210017165	89525
Drand48	68	103.87719641360187	171.872001760529	1.03872274382604	1.71863851772054	87643
ThreadLocalRandom	69	109.4598432184046	178.45900699636988	1.09456315415761	1.78453252884636	89519
Random	69	109.4738179486531	178.4752771785647	1.09471775470865	1.78471945022842	90440
SecureRandom	69	109.44181880363011	178.44237885963963	1.09437941611423	1.78436048055542	252254
Well512a	69	109.44377882951802	178.44308621653815	1.09439316195015	1.78435804883401	91523
Well1024a	69	109.48387167672061	178.48485489342352	1.09488004205426	1.78491588749355	91389
Well19937a	69	109.4615688436077	178.46150708310546	1.09466179491554	1.78469019998295	91849
