ThreadLocalRandom	100000000	199.99438743999997	49.997704377892596	8.55773059353119e-09	161794
ThreadLocalRandom	100000000	199.9965971900001	49.99189114697344	1.133377432666241e-08	161235
ThreadLocalRandom	100000000	200.00700017000017	50.00682762471119	9.96619892275199e-09	161030
ThreadLocalRandom	100000000	200.0027295399999	50.01027941843143	1.1223519398228347e-08	163276
ThreadLocalRandom	100000000	200.00069116999973	50.00416764583078	1.0399493428309333e-08	163052
ThreadLocalRandom	100000000	199.99831269999976	49.99930353288037	9.393960184228197e-09	162015
ThreadLocalRandom	100000000	200.01563859000004	50.00186461367757	1.1379532493218257e-08	163957
ThreadLocalRandom	100000000	199.99572304000026	50.00853938326465	1.0419307054612384e-08	162990
ThreadLocalRandom	100000000	200.0022518799999	49.99686642969753	8.993873937484712e-09	162736
ThreadLocalRandom	100000000	200.00443156000026	50.00067652563455	1.1236346203942581e-08	162528
ThreadLocalRandom	100000000	199.99121606000006	49.99649708611965	1.0354669392063427e-08	159705
ThreadLocalRandom	100000000	199.99750515000005	49.993481640166664	1.2292448617052495e-08	163730
ThreadLocalRandom	100000000	199.99264639	49.99077907348999	1.1377538993720547e-08	162357
ThreadLocalRandom	100000000	199.99700441000007	50.002072808798445	9.567678012127788e-09	163470
ThreadLocalRandom	100000000	200.00095250000004	50.00404063605936	7.934645449846732e-09	165576
ThreadLocalRandom	100000000	199.99913217	49.99684509463472	8.921304072189182e-09	162468
ThreadLocalRandom	100000000	200.00516632999987	50.00359762996127	9.671199133551043e-09	162509
ThreadLocalRandom	100000000	200.0076600999998	50.007081161600674	9.668936195261132e-09	161368
ThreadLocalRandom	100000000	199.99876095000027	50.00184064106604	7.755399950901759e-09	163964
ThreadLocalRandom	100000000	200.00061153000007	50.00205516212309	9.597305003127463e-09	163436
ThreadLocalRandom	100000000	199.99632082999997	50.00504797531649	8.940592294526451e-09	165006
ThreadLocalRandom	100000000	199.99701976999967	50.0048777279609	1.0700875836126856e-08	162712
ThreadLocalRandom	100000000	199.99174200000004	49.98985680801106	1.028292131195516e-08	164334
ThreadLocalRandom	100000000	199.99426812999985	49.9974850237064	1.1214654727673263e-08	162336
ThreadLocalRandom	100000000	199.99345509999995	49.99455655893285	1.0608440921989408e-08	165223
ThreadLocalRandom	100000000	200.0015190899999	50.005246988113946	1.2039365410226482e-08	162148
ThreadLocalRandom	100000000	200.00185556000008	50.004252021571496	1.0871192961065006e-08	160656
ThreadLocalRandom	100000000	199.99708197000015	49.99940070175862	1.0573884582809159e-08	162713
ThreadLocalRandom	100000000	199.99203001000004	49.99596731826685	7.595858549848794e-09	161727
ThreadLocalRandom	100000000	200.00597677999986	50.007852301194426	1.0540291566330544e-08	162722
ThreadLocalRandom	100000000	200.00163357000002	50.003842573359215	1.0594390886437417e-08	163173
ThreadLocalRandom	100000000	200.00046192000033	50.00917099359336	1.387503193584766e-08	163264
ThreadLocalRandom	100000000	199.99617229000026	49.999660551432356	9.017363726174561e-09	163392
ThreadLocalRandom	100000000	199.9931858299999	50.00293487563658	1.0546947303285877e-08	161957
ThreadLocalRandom	100000000	200.00146933999991	50.00225033897104	9.35912948666897e-09	162235
ThreadLocalRandom	100000000	200.00264761999995	50.01009157890169	9.80343937838988e-09	162832
ThreadLocalRandom	100000000	200.00018518000024	49.99900700979554	1.0138361897236418e-08	162004
ThreadLocalRandom	100000000	199.99990602000014	49.99749467574495	8.8193317825938e-09	161304
ThreadLocalRandom	100000000	199.99503338999995	49.99487105256688	8.324619559210858e-09	163367
ThreadLocalRandom	100000000	200.00201912999992	49.99631417327779	8.799528002933098e-09	162478
ThreadLocalRandom	100000000	199.99998838	49.9997266340515	9.656798166505178e-09	162522
ThreadLocalRandom	100000000	199.99807459999994	49.99567436461643	1.0377439290096961e-08	164834
ThreadLocalRandom	100000000	199.99891117999994	50.004543460514185	9.890930869279563e-09	163137
ThreadLocalRandom	100000000	199.9946599900001	50.00008273627414	9.965768835407788e-09	162339
ThreadLocalRandom	100000000	199.99985126999965	49.996481751099296	1.0834842126429537e-08	162675
ThreadLocalRandom	100000000	200.0077825100002	50.002889733319456	9.30923140708685e-09	162338
ThreadLocalRandom	100000000	200.00054672	50.00449807248492	8.721065777137332e-09	162642
ThreadLocalRandom	100000000	200.01066928	50.00330719668837	9.655405375605747e-09	164111
ThreadLocalRandom	100000000	200.00537180999987	49.996012208111516	1.0734161845860598e-08	161179
ThreadLocalRandom	100000000	199.99200312999997	49.99437695081502	8.915203811676645e-09	159409
ThreadLocalRandom	100000000	200.01061471000017	50.00201983838122	1.1648198077219002e-08	163335
ThreadLocalRandom	100000000	200.00598443999988	50.003499322212875	1.1454284054948395e-08	161121
ThreadLocalRandom	100000000	200.00459827999987	50.000530032949946	8.574049384648817e-09	164233
ThreadLocalRandom	100000000	200.0004760399998	49.99444159037582	1.0506800878354975e-08	162977
ThreadLocalRandom	100000000	199.99771164000032	49.994947821187665	1.001295021032859e-08	162538
ThreadLocalRandom	100000000	199.99048399999978	49.992265561243094	9.043649501101701e-09	163815
ThreadLocalRandom	100000000	199.99925850000008	49.99995419207943	9.123958417470784e-09	162399
ThreadLocalRandom	100000000	200.00163596000013	50.00068270517401	1.0268923333484067e-08	161612
ThreadLocalRandom	100000000	200.00404408000006	50.002924873104924	9.894647856548406e-09	163871
ThreadLocalRandom	100000000	200.00576113	50.00085536107667	8.726242297102414e-09	163128
ThreadLocalRandom	100000000	199.99697095999986	49.996347716457294	8.313277380129201e-09	161595
ThreadLocalRandom	100000000	200.00901090000022	49.99473169728524	8.699553343903589e-09	161273
ThreadLocalRandom	100000000	200.0007289100001	49.99935807006586	1.2376821454287463e-08	163001
ThreadLocalRandom	100000000	200.00133815999985	50.003640824137634	1.1336108719756644e-08	161636
ThreadLocalRandom	100000000	200.0008465900001	49.99793638974777	8.060558506199229e-09	161957
ThreadLocalRandom	100000000	199.9966293500003	50.001738197271884	1.1347245717407683e-08	163261
ThreadLocalRandom	100000000	200.00618280000026	49.996265785084006	8.453094042485606e-09	163055
ThreadLocalRandom	100000000	199.99801869999988	49.99728342634741	9.38279266448142e-09	161480
ThreadLocalRandom	100000000	200.00173008999997	49.99813871092337	8.751378691185385e-09	163332
ThreadLocalRandom	100000000	199.99613422999974	49.99978850701107	7.2440004395543785e-09	163431
ThreadLocalRandom	100000000	199.9997011799997	49.998898520374944	9.828907537538507e-09	162341
ThreadLocalRandom	100000000	200.00231209999987	49.99789547405219	9.719047791893393e-09	160716
ThreadLocalRandom	100000000	199.99607894000016	50.003599006123295	9.970176881397406e-09	160362
ThreadLocalRandom	100000000	200.00122335000015	50.00083472876485	9.674687128197945e-09	162929
ThreadLocalRandom	100000000	199.99946561999985	50.000874256102406	1.0044584814523703e-08	161671
ThreadLocalRandom	100000000	200.00153687000014	50.004498525912076	8.809804456124983e-09	162506
ThreadLocalRandom	100000000	199.99987094999977	50.0027991449821	1.0482427855920921e-08	161815
ThreadLocalRandom	100000000	199.9954213200001	49.99644091308467	1.0259997641012285e-08	163755
ThreadLocalRandom	100000000	200.00153920000014	49.9960386641862	9.243045084063447e-09	164514
ThreadLocalRandom	100000000	199.9953722000002	49.99699696565126	9.34887238236498e-09	161928
ThreadLocalRandom	100000000	200.00536520000034	50.00634854630406	1.0818295102578685e-08	162842
ThreadLocalRandom	100000000	199.99890737999993	49.99717672275325	1.0888636600059432e-08	162133
ThreadLocalRandom	100000000	200.00228621000016	50.006260480895705	8.14555693604408e-09	164188
ThreadLocalRandom	100000000	200.00113738000016	49.998474431988896	9.80117337861967e-09	163342
ThreadLocalRandom	100000000	199.9955072299999	49.99930872707269	9.615393967921843e-09	163061
ThreadLocalRandom	100000000	200.00487934000003	50.007316813163406	8.513830194234098e-09	163094
ThreadLocalRandom	100000000	199.99965029999987	50.002175856834036	1.1136408984239371e-08	162822
ThreadLocalRandom	100000000	200.00353410000005	50.001253342992165	9.409665374614847e-09	161823
ThreadLocalRandom	100000000	200.00336603000002	50.00481540551676	1.0932806293222784e-08	162635
ThreadLocalRandom	100000000	199.9978959700002	50.00384383587918	8.610107840739539e-09	164516
ThreadLocalRandom	100000000	199.99989110000027	49.99753951834054	9.577261249728427e-09	162203
ThreadLocalRandom	100000000	200.00388164999967	49.99793707187235	1.0181892423098102e-08	162508
ThreadLocalRandom	100000000	200.00099750000035	49.99653042906935	9.508641048253638e-09	162415
ThreadLocalRandom	100000000	199.99594453999987	49.99346141260104	9.391083197207072e-09	162095
ThreadLocalRandom	100000000	200.0046164299999	50.00070463022145	9.603743220442697e-09	160896
ThreadLocalRandom	100000000	199.99691447999996	49.999751613578674	1.0797092315813647e-08	161174
ThreadLocalRandom	100000000	199.99746218000018	49.999198605971635	1.0770054431010127e-08	160734
ThreadLocalRandom	100000000	200.01348123999992	50.0052250119537	9.921189537715857e-09	164765
ThreadLocalRandom	100000000	200.00415624999988	50.003914886892666	9.69444490508493e-09	161790
ThreadLocalRandom	100000000	200.00747121999993	50.004425676543136	9.802715727445205e-09	162571
Random	100000000	200.00430749000034	50.00332117765203	1.0985783437907529e-08	169523
Random	100000000	200.00527862999994	50.004289541659325	1.1620113141362069e-08	168245
Random	100000000	200.00118523000057	49.99765968407992	8.84236975031686e-09	167070
Random	100000000	199.99826830000026	50.00432148425894	1.1320834891554677e-08	168299
Random	100000000	199.99849355000018	50.00469859323724	9.274488231202645e-09	168656
Random	100000000	200.00249065000014	49.99904054646005	1.0691357291299234e-08	169392
Random	100000000	200.0080073499998	50.009293775981455	8.345780746790807e-09	170546
Random	100000000	200.0029598899999	50.002958023391805	9.023833959317286e-09	168198
Random	100000000	200.00349936999982	50.00107920159754	1.2222399460083194e-08	169306
