ThreadLocalRandom	99.99734416594916	25002808	74997026	100000224	3246.9919711373363	1080.8753448276584	3606.9730313021737	1200.8945956566808	8.11866347778548	8.106478234073	9.01874038393635	9.00660980637094	13162
ThreadLocalRandom	99.99589162903851	24991698	75008142	100000220	3216.9095193718504	1081.6788548839884	3576.865677149837	1201.6678986769512	8.03995915352792	8.11381867883553	8.93958592362492	9.01386950035462	12850
ThreadLocalRandom	99.98798812795772	25000694	74999131	100000316	3240.3446750294606	1082.0423839901935	3600.2596246771645	1202.0583655038936	8.10211211319394	8.11620554261079	9.00203148862128	9.01642069650283	12879
ThreadLocalRandom	100.0001919395566	24993571	75006206	100000231	3232.3082928388885	1083.067777377594	3592.343917884999	1203.0450872155388	8.0787447661882	8.1236727658282	8.97859889742836	9.02357381759483	12869
ThreadLocalRandom	100.01366588392189	24999998	74999763	100000264	3239.7696518239222	1082.2514531344675	3599.902342633941	1202.2642705538485	8.09840097621397	8.11576461554944	8.99860820736788	9.01573314135567	12943
ThreadLocalRandom	100.00245350509292	25001333	74998435	100000200	3245.2577759914184	1081.051682637672	3605.1363226442236	1201.0620605766815	8.1134264250558	8.10753565679392	9.01314744768118	9.00757128723011	13633
ThreadLocalRandom	99.99464231969748	25001283	74998494	100000181	3252.8798479212505	1082.3514579120786	3612.879828329745	1202.3504202476354	8.13312327146962	8.11791878938923	9.03321768118471	9.01794071793323	13166
ThreadLocalRandom	99.99895511176584	24990460	75009305	100000169	3214.6718639803566	1080.85489384484	3574.7066211918836	1200.8431941913695	8.03377508431504	8.10750882948184	8.93352751925432	9.00754100865767	13580
ThreadLocalRandom	100.01223953854418	25002189	74997653	100000257	3219.6664772316462	1078.594938401167	3579.5586010553225	1198.6027200250248	8.0489273352182	8.08823272897627	8.94862516564833	8.98815122380317	13185
ThreadLocalRandom	99.99548072921935	24996088	75003659	100000204	3226.305593645607	1077.696519465848	3586.2811781019414	1197.68904934542	8.06496438908149	8.08350836437807	8.96480188963305	8.98353594976271	13435
ThreadLocalRandom	99.99791518779728	25002758	74997027	100000374	3244.86219668014	1081.8377788075518	3604.835190948835	1201.856114125436	8.11328987654574	8.11366069300138	9.01333760425483	9.01377827688234	12998
ThreadLocalRandom	99.99942853130855	24995744	75004097	100000229	3246.434911956149	1082.4838538763238	3606.5380197749273	1202.4933419919882	8.11481074422254	8.11912674928476	9.01491970154847	9.01925095557824	13438
ThreadLocalRandom	100.00729112652246	24993182	75006553	100000322	3243.500790440693	1082.6905776435783	3603.4891796167267	1202.685587949198	8.10601337793373	8.12031705654837	9.00567135881162	9.02029030460238	13162
ThreadLocalRandom	100.01803006430029	24999328	75000487	100000198	3240.9998011577786	1078.1490608208092	3601.016653446113	1198.1570847387522	8.10085203712974	8.084731024585	9.00070677935177	8.98463336679705	12856
ThreadLocalRandom	100.0083639399265	24998006	75001821	100000240	3244.814480665386	1078.600762124524	3604.909592511882	1198.5981190866569	8.11075915915451	8.08903445986572	9.01084862165652	8.98895949920398	12823
ThreadLocalRandom	99.99311353776739	24996917	75002907	100000258	3250.3923239479714	1082.2598983604792	3610.3891563939196	1202.254912450158	8.12559441759318	8.11782582682949	9.02553584601757	9.01788349338583	13367
ThreadLocalRandom	99.99798035357477	25001955	74997868	100000177	3243.324101592178	1081.4151235964941	3603.2879301678477	1201.4309633050789	8.10916029700184	8.11055303256594	9.0091578361642	9.01066366981037	13226
ThreadLocalRandom	99.9929644626543	25006411	74993363	100000322	3255.567817474818	1079.6722471887988	3615.530761728784	1199.6683523248523	8.14162450662237	8.09743316988576	9.04182388639384	8.99738556030748	13266
ThreadLocalRandom	99.995584830817	24999099	75000644	100000245	3232.499600691175	1080.815456549991	3592.545906277613	1200.808891125672	8.08140963665566	8.10654806511684	8.98153126795709	9.00654479428061	13373
ThreadLocalRandom	100.00631174422048	24996387	75003412	100000250	3212.1551575860813	1084.5665810699231	3572.091834339133	1204.5734837725497	8.02877824195792	8.13412306017961	8.92843186428173	9.0341573359395	12955
ThreadLocalRandom	99.9901134476968	25003019	74996836	100000179	3252.5892235742726	1080.3111643562856	3612.6480383604603	1200.286744137416	8.1332859834501	8.10281495863239	9.03363053627087	9.00268235567457	13766
